Latitude,Longitude
4.885895,9.643729
10.071349,3.291656
13.379874,9.392965
12.274834,13.080839
5.818746,4.03018
4.037833,5.732251
11.488299,3.551467
10.225328,10.422423
6.76054,12.987191
9.409954,5.397305
6.669856,5.232644
11.776917,9.927445
9.684078,3.365383
6.502892,4.383461
8.616078,6.539588
13.830175,9.082467
6.98828,10.827763
7.906828,9.598553
8.809497,7.376355
12.013845,5.789862
6.623228,3.810031
4.134079,9.584997
13.052428,4.416932
11.644223,4.261979
11.629637,3.055642
12.02349,10.913107
5.300662,9.510737
5.088039,5.767714
8.594369,4.690299
9.719673,9.532093
8.938028,5.799727
13.06715,5.025103
6.163461,11.061168
5.985888,10.246063
6.118928,11.818542
10.825014,5.141418
9.195418,7.910773
12.318544,3.689664
7.890251,4.210656
11.045761,8.604826
8.34383,13.135382
9.392901,4.175959
10.735403,3.42976
7.436476,4.983493
12.215041,5.947838
9.382112,5.208524
5.331102,13.102853
11.194167,10.978766
7.748004,12.349623
9.273083,11.301818
13.829511,12.900744
11.796279,13.848717
7.125217,6.68356
11.194222,13.853447
6.08545,13.052767
7.723822,3.734035
12.040045,13.278957
11.680165,8.208535
9.149474,7.995227
7.671858,8.129232
6.305067,4.857719
8.507566,8.343799
13.995423,6.922658
10.585719,4.703449
12.231703,9.697175
8.097675,11.829763
4.504333,5.501608
9.407524,8.278221
7.900314,5.357582
9.178419,11.761015
12.180077,12.101076
9.136015,9.351471
4.672637,4.673795
10.962145,4.21973
9.283652,11.927066
13.649079,7.016812
8.522718,9.641862
9.717244,6.454784
11.363232,10.462997
9.602878,9.007854
7.232586,7.364228
6.091938,11.760452
13.504921,8.888977
5.511467,3.134887
5.15602,9.180627
6.095806,10.250814
11.05871,6.108295
11.366419,13.815108
4.485656,10.852895
8.349229,4.838375
11.244925,3.111573
4.95697,4.297168
9.570471,13.495555
5.524873,4.548289
5.74106,7.55647
8.435498,11.245585
10.810259,6.307142
10.311029,11.607246
7.472636,5.422164
9.957805,11.600929
11.120544,4.376142
9.279847,13.888165
11.410217,10.677108
10.846933,7.788413
4.600857,7.867801
10.560025,10.620071
9.032825,5.56544
4.42832,4.654293
6.370302,7.556174
12.006696,4.495513
11.708183,13.576601
4.205153,10.043052
8.133833,10.237056
8.369335,12.762439
4.233627,5.068498
7.47659,6.617546
4.356418,3.648126
8.477581,8.223846
7.977491,11.47076
12.28901,8.724607
6.249757,7.323592
12.938815,4.738695
12.119202,6.815477
9.077412,8.107669
10.32072,8.298143
13.099685,5.216258
8.307158,6.722625
11.194161,3.792483
7.166275,10.1493
5.276488,7.641111
12.876089,5.493311
6.285394,13.308982
6.458826,4.770921
13.138797,13.199975
12.059775,6.827745
8.772785,13.934152
6.282739,9.551991
8.424435,9.439404
10.077439,8.219077
10.182901,8.31447
8.389211,12.718355
13.241043,3.229764
10.884883,8.056766
12.345279,8.076334
13.266752,13.658724
12.258866,5.4311
5.517165,10.720635
6.942244,6.75028
8.180245,6.416526
9.19006,3.726096
6.892774,3.245809
12.827394,7.520393
11.809595,7.605689
6.110518,7.307191
11.169555,12.671502
12.9109,4.820346
6.199422,13.463233
9.922526,12.49099
12.963092,6.885027
5.91031,13.598716
11.28139,13.653469
12.276701,12.019228
4.152323,6.769335
9.332255,9.314005
10.830072,6.182658
13.096692,11.575707
8.021654,9.793251
12.142169,9.537556
6.101064,4.477561
12.351417,5.810336
11.951207,6.112044
10.076336,6.048034
13.978592,13.690153
7.041535,9.362532
12.965038,13.835679
4.211297,7.113388
9.272863,7.172723
10.445649,4.774179
13.037824,13.515503
10.361062,10.67641
6.703702,12.025217
5.356278,5.146366
5.527414,6.31513
12.156188,5.647469
5.770795,10.092367
6.084778,13.385316
10.125377,11.828869
13.743946,13.503182
12.811833,6.907361
11.561941,10.105735
9.12517,5.910059
5.553287,5.618155
5.007922,7.017857
13.884862,9.862055
7.137184,6.329654
13.475901,3.605907
9.494308,11.497996
4.411732,3.890561
7.334504,3.428595
10.136391,11.684758
4.193521,12.636606
9.333176,10.304595
4.395277,13.148083
5.452791,11.651358
6.40922,5.887293
11.970194,7.4716
9.490967,9.391945
4.613397,10.137017
13.218635,10.564391
5.070822,11.028212
10.523713,9.957434
9.416655,9.880132
7.536964,6.695228
10.637772,6.206557
6.626743,13.830298
12.22842,4.76918
8.345837,6.89406
11.560557,7.044668
7.22476,9.549518
6.288391,10.181679
10.175332,5.644944
9.947747,11.215732
4.22395,9.343374
13.815723,3.521174
7.574724,3.18927
10.432865,9.159797
10.599217,3.112179
13.122354,3.41673
12.298171,4.828283
5.241671,13.079204
9.712603,6.888781
8.996484,12.63164
4.28006,6.433263
8.149893,12.745088
13.516978,9.627798
7.235544,8.469254
4.449116,3.934799
6.817861,3.058683
13.133785,7.243449
11.238485,13.996914
7.784401,7.513635
8.538974,5.375169
7.590755,9.426275
10.521659,9.126396
13.253093,3.295947
10.862682,10.211604
13.890364,11.498488
7.154567,11.741344
10.190592,13.100929
4.216233,9.650776
8.581808,10.343708
7.293797,13.96252
7.901818,12.648307
13.317505,4.967504
8.353698,5.980396
5.537277,7.542285
7.278752,12.639421
5.225448,12.856547
6.834921,5.944586
9.756055,5.989029
5.386864,8.945332
8.44118,9.725909
6.918472,3.385707
11.869102,8.224474
9.839051,11.255504
8.240246,7.211614
6.61509,12.637172
13.105401,12.63625
9.509447,7.776894
5.501709,11.993007
9.662619,5.583987
13.691887,4.906323
8.578473,6.058638
10.991581,4.215764
12.955695,13.735949
12.408658,9.819024
13.407715,3.114112
4.349994,10.249685
12.8463,4.333998
4.479837,13.601693
9.14257,11.677515
6.73661,13.86648
5.40762,8.235568
13.724644,12.814905
11.896883,5.142363
4.884541,7.422557
9.774426,9.750958
4.95492,3.812487
9.274027,12.851677
10.594207,11.178577
10.487394,8.884254
9.56302,13.592726
7.515727,11.57765
13.544304,11.83638
5.158133,3.491769
4.028487,6.77561
7.239306,5.289105
9.972686,3.904296
7.588351,10.448198
5.076769,6.912976
5.393398,10.271649
6.96837,7.091887
6.47647,3.491481
6.006714,13.469733
6.414035,8.641857
6.437894,4.456871
11.70134,10.336914
10.145931,11.863831
12.090607,10.227227
4.184028,4.70729
13.052699,9.386501
4.189802,5.276873
9.748643,12.517228
6.012097,6.084414
5.269775,11.648169
7.969573,4.528909
9.268102,9.028383
7.988731,9.232257
10.069522,11.317464
6.819618,3.209678
13.162281,7.819429
11.12149,6.062498
11.543659,4.226221
12.388257,8.110535
7.114888,10.986854
13.749305,3.995996
6.950349,4.645356
5.125224,3.496147
5.543007,11.008711
8.88492,9.930327
8.591669,5.576923
7.561591,9.160413
7.27465,7.692677
4.010884,7.91898
10.074009,8.708163
9.319937,8.020682
11.506642,3.240915
9.260053,6.114357
9.756975,12.121175
6.716171,8.014496
13.043922,11.627801
11.273395,7.45771
11.586248,13.27958
12.944703,4.67791
7.164144,8.517272
5.197293,9.196128
7.682152,5.424031
10.268877,5.245777
12.781928,7.533988
10.118563,10.382128
5.693138,7.459669
4.313664,7.726846
13.816704,9.612292
13.69948,5.250312
9.963861,4.216263
5.749958,3.073525
5.151818,12.231948
4.081509,9.063376
11.442044,7.53183
11.705718,5.225799
10.04415,6.536806
7.741167,13.919996
13.73802,9.122056
11.401679,6.350393
9.431942,12.213951
12.966982,10.803418
5.710098,3.46952
11.787116,8.397391
7.030504,8.751432
12.147092,12.265871
6.124671,5.838321
13.161203,5.341575
5.981068,10.885079
4.835857,5.373341
12.587068,11.980599
10.185169,6.041795
6.885476,3.045771
10.097963,5.508796
5.985769,11.117342
6.542866,13.99251
7.60842,3.31866
12.232725,13.868384
9.953422,9.144603
7.739263,4.514303
10.064232,6.969853
7.074212,3.404523
12.715443,4.392863
7.516358,6.164814
13.217423,9.349654
13.054284,8.700383
6.747959,6.466942
11.61782,4.453213
8.178649,6.430257
7.018779,7.710943
5.6204,12.645722
9.949122,6.918538
4.729572,13.110116
4.208948,10.271484
11.456412,7.859007
13.442779,3.245651
11.465997,11.626627
11.41377,11.49569
8.965521,5.498024
10.543878,3.72372
5.434871,11.770331
11.058615,4.329755
11.578081,10.788819
12.554491,8.886075
7.41362,6.641696
9.568812,5.795626
7.096305,9.497689
13.245977,7.256816
5.684627,12.034985
10.267477,5.189721
4.539054,12.609301
13.298913,3.083492
9.119937,4.618673
12.476598,6.467465
4.750631,10.376207
4.232162,7.821861
4.969431,9.76101
6.968493,13.966867
5.739946,8.578455
4.688894,12.132852
5.789195,3.843485
13.74582,6.854243
13.694717,11.152286
5.839653,12.250203
5.108666,8.922644
8.354796,13.857736
13.141211,11.446819
10.910472,12.959333
6.702191,5.257226
4.209702,7.648168
10.943516,13.345514
11.084283,13.836791
7.145078,8.486628
9.552983,8.28556
11.315601,6.538167
7.664624,5.047144
11.084245,9.847105
4.884133,7.44116
10.638505,6.324155
5.986247,11.808853
13.94302,9.025198
8.869663,3.128154
12.573895,6.825463
11.25872,5.508635
6.491859,12.194232
7.387794,4.709928
4.589037,7.762731
4.803596,5.606543
10.531261,10.050207
10.247434,8.638996
5.854957,5.028157
12.675452,3.241895
13.853854,7.480985
7.99256,4.322038
8.254474,4.029044
6.985278,10.401212
6.399848,10.951371
5.228075,6.564272
5.384732,6.674119
5.319158,10.794169
10.923329,7.981138
9.461826,4.281611
4.846743,6.009029
7.804424,4.990519
7.981408,10.76481
7.195976,11.094367
12.348784,6.335271
10.311678,4.067463
8.360662,7.170152
12.755404,6.120371
12.660866,9.811962
13.976875,11.781431
10.843854,5.394724
13.730001,13.881641
6.289051,7.730097
13.441366,3.125715
4.031261,12.800276
5.3737,5.744081
9.843172,12.336678
5.655261,9.640553
6.379992,7.96138
10.201813,7.867214
11.485508,8.604699
7.436854,13.279005
5.040251,8.606518
4.282286,4.428508
10.300282,8.336023
5.244446,6.668133
9.726597,11.888735
8.297292,7.141993
11.082416,11.710985
9.320825,10.026317
11.155142,3.234613
11.540008,4.584847
6.891253,9.98677
8.270139,9.976096
10.880959,7.231772
9.703686,9.918658
9.762769,7.662768
8.971501,9.043708
7.844801,13.861384
10.530975,4.92101
7.317647,11.477337
12.023741,5.794851
9.538599,11.296912
11.569194,11.796632
8.387406,10.7159
13.950823,7.523544
13.066037,13.711691
13.194056,6.33067
8.09488,12.538006
11.772376,4.420798
8.284083,11.603301
12.320923,10.573159
4.579603,6.910327
4.901857,6.018977
4.997462,3.168976
11.811357,10.868461
10.769781,11.740778
12.638464,10.467312
11.538316,7.36592
5.690075,10.868164
7.122418,13.504286
11.352682,9.036431
6.36393,4.69576
8.083022,12.61508
4.550227,7.373515
4.321512,4.822476
8.09991,11.825143
9.761809,13.766749
4.340233,5.00552
7.095623,12.273295
10.311769,4.470036
4.91897,8.401352
6.190599,11.853785
10.815548,11.924052
5.133931,7.546848
12.112157,13.711703
12.523704,5.405063
12.516619,11.441688
8.253591,10.375183
6.222147,6.856504
4.837086,5.765874
9.186948,3.5775
10.877239,7.134689
9.903835,5.293254
4.05298,4.358741
11.125388,7.40584
4.929643,9.485628
8.125964,9.687237
5.673173,10.12609
6.223998,4.994723
8.943959,6.940513
6.243835,4.997326
8.40985,12.215891
7.870289,13.361154
6.49782,9.215313
13.147273,8.135419
10.098251,6.198232
13.466621,3.419558
8.529572,10.682948
6.126207,6.58986
6.819496,9.988047
8.861744,5.507307
13.234159,8.75277
11.339003,11.580327
8.465391,4.007463
10.133318,10.777855
7.309761,3.482591
11.308837,12.676703
4.149358,11.081273
4.73816,4.8316
10.115869,10.59291
9.978653,3.273816
10.613486,5.114949
12.542015,9.16538
6.156415,10.446212
12.345749,4.256157
13.0718,5.615263
4.103397,4.516107
5.377308,13.90326
5.208888,13.961224
11.635007,6.593326
12.60784,10.684539
7.648719,10.220433
11.576167,12.427258
13.652003,8.466053
9.643455,11.535701
4.17251,6.7425
12.669241,11.264399
5.461189,9.293966
5.730839,7.14513
7.19969,6.141186
11.10011,10.275136
10.351874,6.213144
9.980253,7.624778
8.268116,12.297283
6.099536,10.036174
10.812565,9.140321
13.846617,4.133278
8.471865,9.904585
8.682569,8.127273
12.573422,10.710325
11.169541,10.325307
5.193012,6.864813
4.294652,6.025051
11.735205,12.684937
6.884339,11.650231
10.195283,3.574065
8.738009,6.954354
13.926962,5.822728
4.968218,12.475121
8.957962,9.246665
4.625092,10.111831
6.420432,3.305126
9.379779,10.161563
5.865946,11.616151
7.832829,7.825518
6.890739,13.129475
4.97707,8.06336
5.336082,11.984784
8.868195,10.316955
13.627618,5.660142
7.232535,10.038329
5.388589,4.067354
10.588609,8.93532
13.887359,8.449733
7.128808,9.069537
13.502407,11.065087
12.321741,3.667268
12.282496,7.155961
13.64453,13.169844
5.855434,12.286096
4.348577,8.510509
4.589864,12.800222
12.850313,9.578706
4.172748,11.005279
12.663826,8.592317
4.644973,4.833557
4.469391,9.853217
4.415504,4.722787
9.536551,9.511556
10.577497,4.792106
8.598104,10.704472
10.981349,3.924664
6.334416,3.003576
9.311868,7.479107
13.175093,6.846679
4.073198,3.267823
12.423748,13.679686
12.65362,12.647124
9.729007,9.588371
11.847507,6.614221
7.527244,3.960268
12.034726,3.125255
5.684139,7.992764
7.911612,7.369125
5.449461,10.792558
8.296701,12.63623
5.964527,13.398975
7.781281,7.003211
12.595295,3.297997
9.446311,5.580486
12.397756,3.727358
11.109107,11.576718
5.133866,6.08647
6.456158,7.303614
10.63818,5.342644
11.368733,5.66558
4.402599,9.086589
12.408313,7.309971
9.717888,10.049557
11.514004,5.987648
6.196104,8.108796
10.58002,9.659836
6.286689,6.467909
12.774476,4.479167
7.503659,6.067242
9.924027,4.723993
10.668797,4.168421
5.218449,7.966592
7.599603,4.443501
5.466419,4.43972
13.554184,9.645007
6.952473,3.582889
4.723411,10.888041
9.09336,7.295146
11.869744,7.257393
7.167077,11.425118
12.657356,6.773879
9.808561,6.083875
9.349041,4.282809
12.971261,8.368509
9.669379,6.108888
7.081326,6.573243
8.159134,7.433619
11.719744,13.835906
9.373297,5.148259
10.144189,11.507764
10.150674,6.190005
4.555147,9.212897
11.634364,9.278663
10.271871,11.378048
5.55243,8.062143
9.309185,3.911568
13.541785,11.582608
9.164029,9.558399
6.189864,10.313736
9.508082,6.308841
4.716725,7.012089
11.728615,3.65921
4.316413,5.156455
4.033576,5.15213
13.755351,7.22092
13.000015,10.169677
9.282539,7.292856
7.532207,7.324067
6.288907,5.419455
12.144707,7.264025
7.427614,13.380302
7.011872,11.388184
10.226488,6.625904
8.241021,6.300625
6.212389,9.800614
6.381359,3.857122
11.350906,8.308804
4.735594,3.007988
7.028587,4.569706
9.522491,4.292047
12.506615,11.402531
11.868028,13.690506
10.554154,13.565105
10.088639,9.96282
9.91154,5.475151
11.798082,4.017729
9.228594,13.349576
7.254949,7.925091
5.241329,6.85145
9.507447,4.20617
8.458964,7.84157
4.696617,11.794126
6.987926,11.702346
6.350138,4.664164
7.553561,10.92111
8.749867,10.229431
7.465602,12.374619
10.915917,3.047075
5.032961,7.775524
8.057069,8.436935
8.647049,9.033533
4.678206,6.318365
10.352913,4.102476
4.018297,5.848993
8.431026,4.971847
4.821884,4.681041
10.857193,10.245215
8.038417,13.732834
6.07386,4.865754
12.949244,9.976921
8.880995,5.804416
13.843961,4.140693
5.118904,13.425369
8.125165,13.682003
5.099139,11.056561
6.122652,8.558649
12.228421,6.63306
5.994692,8.865656
4.990565,7.283596
9.21301,11.85555
13.685067,12.118858
8.057852,6.550832
6.573261,5.232601
5.710052,7.579487
11.173403,11.851378
10.269462,11.760065
11.790878,5.517193
11.808176,6.922735
13.064811,12.146653
7.348668,3.048788
6.610142,13.816258
12.811319,5.425188
4.216668,13.072162
12.342916,13.977552
4.88839,13.639046
13.54414,7.734207
13.489762,9.069198
6.863212,8.793437
9.941018,6.525544
9.711877,8.16983
7.593382,5.538669
10.727851,3.819833
4.599334,12.248357
7.580149,3.726115
11.694052,11.378703
4.750306,10.289266
13.639429,13.789266
12.606344,10.531195
6.075994,9.606545
11.55196,12.387998
12.837816,9.010118
8.18987,8.084484
12.344754,8.321455
13.981615,13.428387
6.618124,10.618495
4.817385,10.369308
8.437015,12.296076
4.037403,13.627445
13.662073,3.103019
7.388426,9.1119
7.222604,7.981111
10.988783,6.995507
9.800329,3.935237
7.799796,4.77972
12.560657,6.519296
8.647054,7.012606
6.629857,10.634239
10.843131,11.513173
4.919209,5.168564
12.185826,3.499724
12.701104,6.856206
10.860205,10.233707
11.464273,13.94432
4.745698,8.616195
4.93703,5.080646
6.332236,10.68151
7.02932,10.674149
13.079101,9.030795
4.829556,7.873321
5.188274,8.676292
9.283182,11.341821
9.535754,11.690079
13.673565,5.129447
11.996818,11.844862
13.468383,6.552829
11.459437,11.268354
4.177896,3.927758
9.898157,6.691291
4.022866,9.041963
13.364715,4.209304
11.661241,13.637325
11.106823,7.466367
6.640811,5.83362
12.167229,11.669821
8.468302,6.492661
11.028666,9.142289
9.567993,10.679033
9.830174,6.615068
11.6721,6.795628
6.739097,7.640716
5.830905,4.396318
12.449787,5.615903
7.468704,12.184499
9.422071,8.633049
11.155119,12.611535
12.933779,9.3878
10.09433,7.319357
6.229612,7.175564
7.708231,13.847108
6.597751,4.279127
7.200552,10.677818
8.370873,6.086227
10.469285,9.733064
6.225109,7.839388
9.661344,4.200825
5.684157,9.634719
8.040413,4.734525
5.566082,13.765916
5.54378,3.457749
13.98186,3.38942
7.747174,7.421083
6.365031,8.304919
9.605473,11.395158
12.465312,11.089107
10.156492,6.234028
6.769007,5.58231
10.961881,4.50241
4.728945,9.907704
12.061029,7.665222
10.657247,12.175526
9.776358,3.17713
7.304935,9.315888
12.743146,10.598685
10.316136,6.494372
8.852723,5.4754
11.537014,13.551489
5.798007,10.517943
12.259619,13.090264
9.624502,7.602809
8.352719,5.628775
7.68954,9.1523
4.462602,12.508947
8.792566,3.946113
13.632247,6.469205
10.359927,13.996916
11.121526,12.53877
7.035073,5.503315
13.8692,7.85538
8.801536,11.002327
11.474489,5.575196
8.040378,6.982146
13.123102,7.533138
6.904163,4.0463
7.450352,11.868926
5.546342,8.137372
5.837444,13.450966
8.188691,6.08887
8.935457,8.540814
6.745327,10.296867
13.7613,12.144642
9.581383,8.188482
7.591254,3.702869
10.423475,9.403176
7.43874,9.122566
5.134204,13.610954
12.446065,11.435713
9.051392,11.186244
6.528608,10.475025
9.703997,9.436065
13.871015,6.662382
7.985102,5.110151
11.039631,6.141154
5.668025,4.666787
5.150626,5.233779
13.260278,3.771722
4.424127,10.418089
5.574404,11.431463
11.688814,7.770304
8.49662,8.102628
8.899895,4.490014
4.276448,13.530885
11.37599,5.284013
11.095134,12.980324
5.960775,9.757395
5.104662,7.462584
10.867361,5.529128
9.622418,6.141429
7.721609,12.810219
8.911678,8.313268
10.568169,5.275431
9.863107,9.297302
6.407694,12.768927
10.992257,3.062222
4.830289,12.445241
5.977376,11.452925
11.298592,5.795589
7.728513,3.752863
7.244745,4.973167
11.070817,6.114483
11.039665,13.636299
8.19467,13.129897
13.86405,4.817633
4.054296,11.882789
4.215085,12.521344
5.369159,4.642361
5.625377,6.616299
9.860398,10.44797
9.605707,7.793461
8.099336,8.066219
9.790675,13.60426
13.96249,11.28904
8.053239,13.610401
8.456842,13.083692
13.547586,3.115096
11.993377,5.523608
13.809657,13.642966
6.620989,13.71689
6.811133,9.244739
13.406312,11.151878
8.457468,9.616064
10.588277,9.751884
8.128146,8.539878
12.491412,10.626226
10.947735,8.858986
5.943434,8.378439
12.455513,3.771937
6.89469,7.033928
7.427933,13.675109
4.990293,12.319774
13.969442,3.08871
9.876659,11.105812
4.191761,5.436847
13.387236,8.210058
8.741645,9.411978
5.469642,12.588115
8.085748,10.708665
13.418873,11.517034
13.36134,8.210482
13.504554,13.157471
4.217557,13.326578
8.651047,9.214605
4.39653,11.486021
11.744672,5.808552
9.19449,12.269834
12.912224,11.623424
6.549546,11.638659
5.355032,11.703386
7.139249,10.811125
8.647196,11.549125
9.208035,11.792816
5.739124,10.012735
9.530007,12.023834
6.878643,10.609185
10.178995,9.220504
13.523985,11.457731
12.598398,13.273277
4.123074,10.679331
10.425159,9.950857
4.636848,10.897387
10.657107,11.706046
4.064721,4.227268
11.423273,12.925775
4.298771,9.574093
5.359864,3.27995
6.098414,5.084531
4.585586,13.974421
10.991047,10.427975
5.501485,3.883177
9.059215,6.867267
7.299584,8.36599
11.153187,6.410163
10.972297,8.499888
6.501227,8.242443
13.914029,9.037799
9.478024,3.684001
10.786316,4.531166
6.946336,8.42408
5.060973,13.110471
10.731628,11.216991
4.91893,7.164875
9.181175,11.063617
11.984284,6.3942
10.977505,3.81229
13.342216,8.489087
11.866838,8.466001
13.856986,12.628172
12.012383,9.348097
7.038302,12.05554
11.612319,9.252348
8.255098,4.355364
6.018693,12.421058
11.349254,12.902382
10.999284,13.148037
5.498182,8.271962
8.120949,13.935251
4.38245,10.373684
6.50593,10.812363
13.646015,11.875671
9.690847,8.362065
11.490663,10.094768
5.644226,11.17543
5.600133,13.946638
6.224336,12.93484
6.695231,8.636967
6.736318,6.319116
10.97408,4.320182
10.008855,13.428759
7.052484,7.365268
13.279235,13.727843
8.58086,7.64035
6.248094,13.336363
12.169997,7.513494
8.076103,7.060874
12.195757,11.535979
6.286931,7.39734
10.134955,6.255868
11.121983,7.520284
9.327259,10.493535
7.446814,8.873285
12.337846,11.97488
6.257176,6.805424
6.7017,13.883865
8.150294,13.437929
6.681532,10.966098
11.152337,5.984019
5.826279,3.343583
8.025631,5.661321
5.785504,5.969959
10.530466,11.039445
8.693571,4.475499
8.887049,4.833375
5.81389,10.001718
13.384979,9.238089
11.914789,4.679265
5.126676,10.255165
5.138309,13.538577
8.072901,12.238972
12.54464,11.915978
11.362569,9.887199
7.54534,13.903878
7.410666,7.197077
7.694279,8.36998
8.875513,13.11596
8.580975,8.23884
9.48323,11.607263
11.238039,6.037662
8.679778,4.271702
11.114764,3.626139
6.732214,10.080933
7.484715,6.671713
7.353078,12.540404
9.005928,5.15672
5.605847,12.777417
9.072869,8.340319
6.318626,3.529028
10.390442,12.739828
13.622439,11.565387
9.283418,9.266687
11.262194,8.505572
8.968442,9.913256
13.224791,9.687919
6.919479,9.144196
11.207136,9.099737
5.875871,7.257225
12.598408,12.157213
5.110188,4.6565
6.072134,8.301351
12.525409,5.814675
7.478719,8.808072
8.210348,10.273087
8.558832,7.523348
9.743793,8.131839
8.653038,6.600663
7.927427,13.170252
12.329049,4.926304
13.478981,3.368857
9.88055,4.136949
13.242763,12.44323
6.966132,3.564915
7.95841,11.994654
9.102304,9.069585
13.983863,9.338514
13.199323,3.486785
6.904709,6.604422
13.501158,12.834164
9.418916,6.058786
8.005375,11.748539
4.534736,7.472076
9.860762,5.291922
11.197195,3.23477
4.725768,8.303515
8.293442,5.457939
6.120648,5.646963
12.840185,4.176699
6.25018,4.556335
6.134144,5.462942
7.912269,9.311183
10.219726,3.003109
10.097386,5.619767
7.944513,6.493887
9.765838,7.606912
9.66851,11.860956
7.284593,3.689416
11.211422,10.724714
4.291229,4.023256
5.350127,8.144444
12.895727,3.563911
6.749868,11.331863
9.420947,13.104702
8.655649,5.235329
4.852202,7.104539
7.3465,11.377325
5.304888,6.378814
7.825597,9.436993
9.204854,11.949102
10.772762,5.968756
9.03187,8.348583
8.884939,9.599507
6.153033,6.987638
11.635553,13.192152
6.444272,12.979931
5.123901,9.383827
5.693403,10.157533
7.733951,12.643791
5.964729,3.120936
12.099311,11.568548
4.145448,13.041252
9.407947,7.871613
5.958221,13.346168
9.354075,8.316841
7.65537,3.958251
12.791788,9.370237
12.346658,4.407792
13.208681,12.069522
9.842217,3.347916
7.785088,3.162352
13.610128,13.81544
4.108841,9.377727
8.605518,9.944413
11.789014,5.750487
9.502912,4.412098
11.772006,10.804477
12.69569,9.173677
8.322308,9.204438
9.646196,12.397464
10.408977,12.572058
6.363689,10.188728
10.689048,12.651122
8.447124,10.397364
5.360038,13.663499
9.578038,6.804243
13.18143,12.533225
9.364677,7.648569
9.833959,10.914378
6.397284,3.442943
4.109023,4.048489
8.797532,12.681857
7.502083,13.854613
12.21214,4.958348
12.399566,5.915988
12.448365,5.948398
4.13451,12.926314
4.650286,3.619045
4.039716,4.930035
9.169806,13.046848
5.879436,12.57254
11.138057,4.004917
9.447755,11.85311
12.934445,13.219261
7.942817,11.301982
4.618284,13.601787
10.47287,6.303252
7.147978,9.973632
5.688257,8.424262
6.922095,5.683078
6.978119,12.790832
4.160899,13.464962
13.249333,6.558144
5.11782,6.710572
5.157726,7.915189
4.313227,7.015322
10.697596,6.06375
4.194917,12.632451
4.464745,12.700575
7.725059,8.517535
11.659283,12.515483
7.38562,4.990948
8.263352,7.07064
6.835664,5.261413
11.203726,11.825981
5.749742,5.547924
11.45115,4.465549
12.779764,4.227348
4.956271,4.103827
8.134062,9.071969
12.578175,4.219314
8.240019,8.264662
10.03211,7.284443
10.90264,9.930234
13.71256,9.915695
7.362938,13.664224
10.226817,10.025702
13.26967,11.201927
10.727792,11.093203
7.093194,11.49696
4.67458,4.02892
13.439665,12.828614
11.248427,10.238872
12.880764,6.621864
4.504751,8.291052
7.728589,7.391736
13.837253,8.069041
7.881816,5.443736
9.942655,6.780014
11.612739,3.808506
10.165524,9.739545
6.587489,3.382846
12.57199,7.887307
8.128521,10.221389
6.038131,3.374235
12.816141,10.617352
4.897121,7.768444
5.105939,3.164328
4.566605,5.8583
13.381269,8.91584
10.173731,11.887273
8.969691,5.819127
8.71313,12.124882
11.626193,12.305324
6.408608,4.765994
6.810355,7.989771
10.300199,5.448535
10.637379,9.584626
11.386096,7.991312
11.536604,4.021872
9.417371,6.997976
4.351004,4.877299
8.704873,11.162482
13.676997,3.329752
8.584539,9.976248
13.686904,4.417104
8.41114,9.458464
8.035915,8.993359
5.812455,3.201767
11.88263,5.981011
7.93235,8.259902
9.423116,6.026927
6.530215,4.625638
7.90154,5.328823
4.057505,7.865431
6.591905,11.65259
4.818917,3.905737
8.708394,13.671721
5.649853,10.816914
13.506508,11.265559
6.83535,4.237729
8.742996,6.474935
11.802778,13.249553
8.916507,5.712889
5.689288,11.002883
11.012357,5.512309
6.127382,6.156027
10.716509,13.898591
12.758763,7.166803
8.421064,6.060672
11.695597,11.82638
7.128606,13.591615
9.668906,7.995198
10.398328,5.606787
6.515724,10.838959
9.875389,11.674046
4.491126,5.979944
10.170071,11.570665
12.985083,3.652176
6.107522,12.270548
9.595105,6.752501
13.478842,6.227141
4.738858,11.919239
8.898433,10.736384
9.857163,10.504117
11.794556,13.501198
13.644165,13.194138
8.682672,7.772111
10.9046,10.060182
13.125366,13.757569
4.543021,3.964269
4.924884,8.211107
10.016423,5.670596
10.241655,9.361773
4.400096,3.786566
9.813984,3.197223
12.827876,7.634741
4.985496,7.50122
10.829665,10.975447
6.638322,13.162499
12.585893,6.261247
6.846728,6.05169
4.629634,10.535186
6.196904,9.411838
4.737443,6.372282
10.161695,3.307164
9.191205,7.349108
11.71054,7.211387
8.739741,7.682021
8.833686,10.905039
13.891338,12.280584
4.169003,4.942786
13.75709,8.14228
8.705349,11.805276
9.209143,5.162628
10.924938,6.59965
8.376591,5.897103
9.517723,12.548427
5.446087,13.837507
8.989668,12.251969
7.016844,13.509386
4.376129,13.584936
11.293054,9.991877
10.445922,10.968713
11.328183,13.417367
12.942866,9.340249
9.634153,5.430551
9.958943,3.896304
11.534365,5.698282
11.412414,12.569317
7.028798,9.07329
5.262648,4.230807
11.571324,13.764115
10.369418,11.200541
10.263651,9.553555
10.448195,11.002346
11.148207,12.611432
4.421257,10.127996
12.890276,12.873034
12.332791,6.440216
5.054902,8.923304
11.876007,13.670829
9.946135,10.103823
5.426481,6.306677
8.753866,8.139936
13.285014,6.540117
11.278034,12.028971
5.514688,11.173304
5.561358,4.812996
4.627432,8.565538
9.371728,8.372644
